time,cpu,memory,rtt,latency,bandwidth,throughput
64,1.491,0.88,0.002,0.003,1265.787,21.251
65,1.029,1.337,0.006,0.003,1267.694,21.221
66,1.479,2.013,0.004,0.005,1271.152,21.197
67,1.859,0.837,0.007,0.006,1274.093,21.241
68,1.111,1.52,0.003,0.005,1261.763,21.339
69,1.793,1.859,0.004,0.007,1262.648,21.119
70,0.715,1.095,0.006,0.009,1268.47,21.098
71,0.986,1.821,0.003,0.003,1273.102,21.294
72,1.8,0.903,0.008,0.008,1270.258,21.391
73,1.78,1.283,0.006,0.005,1261.92,21.107
74,1.144,1.724,0.002,0.008,1259.666,21.12
75,0.896,0.729,0.006,0.009,1268.236,21.217
76,1.664,1.715,0.01,0.003,1268.495,21.387
77,1.47,0.992,0.006,0.003,1257.98,21.226
78,1.816,2.131,0.002,0.006,1272.369,21.217
79,1.008,1.456,0.01,0.005,1257.443,21.466
80,1.378,0.874,0.001,0.003,1275.596,21.061
81,1.186,0.877,0.006,0.011,1265.07,21.286
82,1.651,0.913,0.005,0.008,1270.657,21.314
83,1.341,1.03,0.003,0.006,1264.049,21.032
84,1.832,1.384,0.007,0.007,1258.21,21.461
85,1.388,1.49,0.005,0.004,1263.558,21.035
86,2.144,1.976,0.004,0.004,1267.083,21.266
87,1.612,2.185,0.005,0.01,1278.859,21.279
88,1.075,1.507,0.006,0.004,1261.987,21.189
89,1.174,2.288,0.002,0.011,1258.517,21.112
90,1.849,0.661,0.008,0.008,1279.119,21.197
91,1.411,1.223,0.01,0.012,1261.699,21.443
92,1.397,1.56,0.001,0.005,1262.176,21.469
93,0.959,2.308,0.007,0.004,1256.112,21.134
94,1.743,1.019,0.005,0.004,1281.69,21.594
95,1.218,1.609,0.003,0.01,1272.444,21.528
96,0.823,1.209,0.005,0.007,1260.412,21.148
97,2.164,2.24,0.006,0.005,1264.194,21.278
98,2.024,1.303,0.005,0.008,1259.346,21.101
99,1.803,2.63,0.01,0.008,1260.091,21.201
100,1.207,1.814,0.01,0.005,1256.891,21.465
101,1.701,1.45,0.006,0.006,1274.74,21.262
102,2.298,1.647,0.005,0.004,1256.363,21.237
103,1.143,2.326,0.003,0.009,1277.754,21.386
104,1.204,2.363,0.006,0.004,1273.821,21.129
105,0.911,1.914,0.003,0.003,1254.332,21.254
106,2.357,1.112,0.008,0.008,1285.083,21.217
107,1.424,2.293,0.012,0.003,1262.685,21.16
108,2.895,1.633,0.007,0.014,1257.912,21.666
109,1.957,2.462,0.008,0.006,1282.182,21.276
110,2.162,1.424,0.013,0.007,1254.575,21.628
111,2.403,2.56,0.004,0.008,1279.383,21.501
112,2.529,1.669,0.006,0.011,1254.628,21.239
113,1.5,1.19,0.013,0.005,1281.514,21.541
114,1.387,2.768,0.005,0.003,1262.986,21.417
115,1.939,1.344,0.014,0.01,1272.077,21.447
116,1.761,1.565,0.009,0.007,1271.344,21.046
117,1.64,2.182,0.006,0.01,1274.87,21.631
118,1.426,2.466,0.013,0.004,1276.073,21.431
119,1.505,1.063,0.004,0.006,1259.337,21.59
120,2.839,1.208,0.016,0.011,1280.31,21.691
121,1.608,1.366,0.011,0.005,1258.98,21.555
122,1.312,2.561,0.009,0.005,1286.743,21.701
123,2.724,1.555,0.003,0.014,1256.262,21.531
124,2.849,2.156,0.004,0.012,1256.175,21.679
125,2.475,1.996,0.007,0.005,1265.841,21.551
126,1.066,1.152,0.003,0.015,1256.813,21.718
127,2.296,2.672,0.004,0.006,1280.718,21.404
128,1.958,0.847,0.014,0.009,1285.385,21.724
129,0.813,1.836,0.006,0.014,1285.474,21.134
130,1.925,2.503,0.005,0.016,1297.964,21.217
131,2.415,2.418,0.006,0.011,1285.645,21.801
132,1.647,0.84,0.005,0.009,1288.575,21.497
133,2.038,2.77,0.008,0.007,1281.256,21.435
134,1.897,3.216,0.005,0.012,1271.144,21.11
135,1.463,1.688,0.007,0.014,1297.669,21.738
136,2.317,1.216,0.009,0.006,1275.841,21.234
137,1.465,2.976,0.012,0.006,1274.51,21.686
138,3.465,1.153,0.005,0.018,1268.374,21.204
139,1.709,3.146,0.002,0.008,1273.702,21.623
140,2.695,2.784,0.013,0.016,1286.554,21.165
141,2.112,1.218,0.006,0.008,1263.477,21.278
142,2.128,2.862,0.016,0.017,1301.032,21.2
143,1.667,3.328,0.011,0.015,1270.769,21.434
144,0.998,1.288,0.011,0.01,1299.284,21.452
145,3.11,2.062,0.014,0.013,1282.987,21.614
146,2.752,2.009,0.007,0.005,1264.391,21.501
147,1.782,3.663,0.005,0.009,1294.866,21.498
148,2.28,2.333,0.006,0.012,1273.284,21.63
149,2.084,3.275,0.018,0.007,1257.596,21.84
150,1.683,3.443,0.002,0.005,1283.511,21.293
151,1.153,2.217,0.005,0.016,1288.196,21.697
152,1.428,1.011,0.015,0.012,1298.806,21.119
153,1.221,1.325,0.018,0.004,1275.737,21.854
154,1.816,2.072,0.006,0.005,1276.82,21.215
155,1.322,1.736,0.018,0.01,1276.673,21.345
156,1.231,2.786,0.014,0.007,1292.995,21.811
157,3.138,1.279,0.007,0.008,1260.915,21.694
158,3.255,1.977,0.02,0.017,1262.459,21.154
159,2.628,3.136,0.004,0.017,1294.723,21.733
160,1.686,2.163,0.02,0.01,1288.979,21.852
161,1.106,1.429,0.007,0.003,1290.695,21.291
162,1.511,1.591,0.02,0.019,1305.319,22.018
163,2.17,1.382,0.007,0.011,1276.569,21.895
164,2.343,3.556,0.009,0.005,1306.209,21.953
165,0.787,0.731,0.008,0.013,1293.955,21.646
166,1.484,2.148,0.016,0.011,1305.366,21.136
167,1.037,3.006,0.007,0.003,1257.545,21.278
168,2.776,3.103,0.013,0.016,1306.224,21.268
169,1.676,1.199,0.006,0.004,1275.678,21.316
170,3.204,2.792,0.017,0.013,1270.511,21.629
171,2.946,1.497,0.02,0.007,1260.144,21.918
172,1.15,1.509,0.005,0.008,1306.191,21.461
173,3.595,2.657,0.018,0.013,1317.069,21.194
174,2.314,2.596,0.021,0.011,1307.799,21.234
175,1.232,3.268,0.017,0.018,1262.622,21.794
176,4.049,2.056,0.019,0.017,1289.227,21.439
177,1.419,1.557,0.01,0.021,1292.176,21.989
178,0.645,3.108,0.006,0.013,1304.567,21.845
179,1.774,3.244,0.016,0.017,1319.258,21.845
180,2.576,1.456,0.021,0.005,1296.916,21.849
181,3.888,4.168,0.017,0.016,1300.792,21.183
182,3.771,3.637,0.013,0.01,1276.97,21.647
183,2.266,1.334,0.009,0.012,1258.208,21.959
184,3.849,3.187,0.007,0.01,1296.441,22.027
185,1.797,1.719,0.025,0.019,1320.207,21.202
186,1.155,1.524,0.001,0.004,1309.061,21.631
187,4.048,1.913,0.01,0.003,1260.589,21.489
188,3.804,3.047,0.019,0.016,1301.336,21.846
189,3.089,4.537,0.018,0.021,1271.906,21.963
190,2.852,4.046,0.009,0.012,1265.667,21.831
191,1.467,2.972,0.018,0.014,1274.808,22.076
192,4.106,4.257,0.017,0.005,1286.39,21.816
193,2.505,4.189,0.01,0.02,1269.738,21.53
194,4.331,4.747,0.012,0.011,1264.496,21.392
195,2.274,1.112,0.021,0.014,1307.488,21.811
196,1.308,1.487,0.014,0.016,1304.456,21.094
197,4.429,4.746,0.02,0.022,1277.321,21.344
198,1.565,3.028,0.022,0.013,1321.01,21.648
199,2.973,2.351,0.006,0.003,1253.138,21.929
200,4.286,1.345,0.024,0.01,1261.373,21.667
201,2.306,2.283,0.027,0.024,1275.817,21.875
202,2.604,2.544,0.017,0.012,1264.031,21.202
203,1.268,3.56,0.015,0.02,1312.867,21.634
204,1.581,1.17,0.01,0.016,1302.989,21.134
205,1.42,3.441,0.007,0.009,1313.575,21.564
206,2.465,1.466,0.019,0.015,1314.902,21.455
207,1.28,2.644,0.018,0.024,1290.278,22.165
208,4.528,2.957,0.017,0.02,1297.825,21.305
209,1.944,2.546,0.01,0.02,1317.798,21.835
210,4.671,3.722,0.027,0.005,1309.962,21.361
211,3.626,4.889,0.01,0.019,1329.904,21.374
212,3.131,0.817,0.024,0.021,1279.397,21.546
213,4.488,3.664,0.014,0.018,1277.861,21.543
214,4.745,2.433,0.019,0.008,1310.679,21.688
215,1.824,1.373,0.011,0.023,1329.276,21.984
216,1.393,3.014,0.014,0.013,1280.127,21.079
217,1.466,3.165,0.006,0.026,1326.308,21.412
218,3.488,1.51,0.022,0.012,1326.047,21.159
219,0.604,3.528,0.004,0.022,1295.043,21.895
220,3.734,2.928,0.019,0.023,1285.28,21.827
221,1.379,3.864,0.024,0.006,1270.515,21.586
222,2.275,3.781,0.006,0.008,1316.262,22.284
223,1.667,2.71,0.02,0.025,1298.719,21.199
224,4.709,2.702,0.03,0.014,1337.465,21.568
225,1.483,3.875,0.029,0.008,1302.577,21.902
226,3.326,5.432,0.029,0.024,1322.588,21.777
227,2.79,2.271,0.02,0.025,1263.963,21.89
228,4.119,1.867,0.023,0.021,1276.211,22.077
229,1.393,2.696,0.029,0.025,1265.859,21.562
230,2.961,4.303,0.028,0.012,1270.62,21.751
231,1.691,2.908,0.012,0.009,1275.259,22.387
232,2.645,4.691,0.005,0.018,1324.06,22.251
233,4.159,1.122,0.013,0.023,1269.405,21.328
234,1.99,4.209,0.008,0.009,1267.604,21.499
235,2.738,5.726,0.021,0.014,1305.704,21.692
236,3.698,2.953,0.022,0.024,1326.288,21.587
237,2.557,2.667,0.02,0.011,1266.417,22.081
238,4.694,3.727,0.022,0.017,1309.511,21.758
239,2.821,2.176,0.013,0.014,1330.015,21.434
240,2.864,2.47,0.02,0.023,1299.885,21.493
241,3.649,5.603,0.029,0.026,1281.731,22.509
242,4.072,3.786,0.027,0.007,1334.102,21.232
243,4.096,1.876,0.005,0.008,1288.825,22.284
244,5.454,1.916,0.028,0.016,1274.616,22.174
245,2.667,0.938,0.013,0.011,1313.383,21.444
246,5.267,1.752,0.025,0.017,1280.786,22.071
247,5.19,2.859,0.028,0.007,1265.212,21.141
248,3.27,5.476,0.013,0.021,1288.271,22.319
249,2.416,4.463,0.008,0.004,1305.764,22.356
250,1.239,2.25,0.028,0.01,1260.793,21.538
251,4.095,2.993,0.004,0.025,1283.028,21.098
252,3.797,2.872,0.011,0.008,1300.151,21.427
253,1.644,2.535,0.005,0.011,1263.64,21.623
254,5.297,2.892,0.017,0.009,1334.35,21.948
255,2.738,5.991,0.025,0.016,1339.066,22.349
256,3.268,3.53,0.019,0.025,1269.229,21.687
257,4.138,4.9,0.003,0.021,1312.23,21.075
258,5.262,1.173,0.025,0.029,1282.284,21.242
259,4.592,2.097,0.019,0.024,1295.382,22.186
260,3.726,4.172,0.018,0.02,1329.147,21.488
261,2.842,2.837,0.027,0.006,1275.607,21.481
262,3.722,2.454,0.033,0.024,1314.78,21.347
263,3.847,1.493,0.015,0.028,1306.039,21.802
264,2.828,4.674,0.019,0.018,1338.7,22.27
265,1.928,0.987,0.014,0.021,1291.587,21.504
266,1.133,4.531,0.005,0.029,1324.108,22.172
267,5.672,2.904,0.013,0.028,1272.093,22.374
268,4.631,5.614,0.03,0.008,1312.97,21.573
269,4.526,4.199,0.034,0.006,1344.413,22.151
270,5.541,3.138,0.022,0.005,1331.936,22.164
271,1.429,4.603,0.032,0.009,1329.773,22.516
272,2.808,3.881,0.031,0.029,1292.454,22.28
273,5.861,5.138,0.02,0.025,1298.066,22.562
274,1.422,6.177,0.033,0.021,1319.819,21.612
275,5.598,5.354,0.021,0.012,1295.626,21.385
276,4.849,3.435,0.024,0.011,1252.859,21.172
277,2.821,4.304,0.013,0.018,1290.85,22.061
278,2.392,2.154,0.019,0.024,1258.208,21.388
279,5.495,6.096,0.008,0.03,1338.265,21.442
280,1.362,5.901,0.026,0.019,1281.481,21.971
281,1.349,1.523,0.013,0.027,1320.063,21.631
282,6.782,5.813,0.016,0.033,1296.65,21.956
283,6.044,3.221,0.033,0.008,1269.865,21.943
284,3.441,5.189,0.03,0.023,1343.158,22.488
285,2.449,4.985,0.017,0.016,1306.009,21.619
286,3.242,1.345,0.031,0.015,1337.839,21.922
287,6.911,2.353,0.032,0.018,1315.516,22.113
288,4.487,4.358,0.03,0.011,1320.399,21.315
289,5.749,2.726,0.008,0.033,1310.213,22.792
290,2.868,4.764,0.023,0.021,1277.113,22.601
291,4.542,2.412,0.038,0.015,1358.342,21.631
292,6.518,5.17,0.009,0.025,1357.762,21.426
293,2.174,1.52,0.019,0.005,1285.291,22.588
294,2.001,5.155,0.031,0.003,1272.017,22.242
295,4.457,6.643,0.009,0.029,1358.65,22.79
296,3.023,5.947,0.013,0.03,1321.077,22.702
297,6.486,5.744,0.016,0.035,1340.386,22.832
298,4.686,2.45,0.022,0.027,1343.941,21.697
299,4.269,1.549,0.022,0.024,1304.036,22.182
300,3.543,6.677,0.034,0.017,1328.554,21.615
301,4.176,1.249,0.026,0.024,1256.496,21.815
302,2.427,6.993,0.014,0.016,1315.253,21.879
303,5.902,2.923,0.014,0.026,1312.15,21.413
304,3.693,5.931,0.009,0.011,1265.553,22.704
305,2.742,1.319,0.02,0.011,1349.038,22.162
306,1.867,1.414,0.024,0.032,1303.477,21.274
307,6.757,1.424,0.023,0.005,1311.445,21.356
308,5.103,3.464,0.027,0.015,1319.125,22.138
309,5.299,5.602,0.02,0.02,1363.625,22.473
310,1.929,2.816,0.011,0.021,1352.979,22.61
311,4.526,5.545,0.017,0.025,1335.145,22.05
312,4.399,3.495,0.037,0.021,1332.507,21.57
313,6.427,3.114,0.009,0.024,1357.368,22.641
314,1.478,2.383,0.021,0.02,1299.259,22.396
315,6.442,5.077,0.02,0.033,1270.897,21.334
316,5.654,1.401,0.03,0.03,1294.567,21.757
317,3.197,4.105,0.013,0.01,1316.523,22.812
318,6.251,2.083,0.029,0.036,1337.317,21.571
319,6.89,4.907,0.022,0.013,1316.769,22.86
320,4.317,0.868,0.017,0.009,1301.34,22.199
321,6.482,7.087,0.017,0.008,1334.747,21.368
322,3.099,6.564,0.015,0.017,1304.766,21.431
323,5.801,7.215,0.013,0.008,1350.186,22.714
324,4.501,4.775,0.017,0.007,1322.361,21.306
325,4.012,2.737,0.039,0.016,1292.403,22.028
326,5.545,2.163,0.026,0.017,1331.336,21.927
327,3.149,2.709,0.014,0.031,1327.281,22.154
328,4.19,1.773,0.007,0.01,1266.891,22.669
329,1.868,2.951,0.029,0.017,1360.267,21.282
330,7.083,3.992,0.02,0.011,1301.906,22.772
331,1.563,2.41,0.023,0.034,1267.2,21.911
332,2.072,2.179,0.009,0.031,1333.755,22.042
333,4.712,3.443,0.035,0.006,1348.071,21.858
334,2.202,2.738,0.023,0.033,1273.066,21.298
335,3.484,7.228,0.016,0.016,1285.946,22.741
336,1.411,7.543,0.017,0.037,1321.964,21.23
337,2.225,4.07,0.03,0.024,1278.703,22.418
338,7.996,3.233,0.018,0.041,1356.48,21.542
339,2.78,1.329,0.01,0.009,1282.049,22.672
340,1.213,6.394,0.026,0.01,1329.194,22.244
341,5.931,7.181,0.035,0.014,1307.368,21.173
342,7.734,6.102,0.009,0.037,1342.774,23.144
343,6.35,7.414,0.022,0.016,1280.658,22.651
344,5.519,3.793,0.028,0.034,1344.439,22.515
345,2.276,4.919,0.042,0.035,1299.172,21.776
346,5.173,4.205,0.022,0.041,1353.827,22.556
347,6.932,5.725,0.034,0.028,1273.583,22.798
348,4.845,4.475,0.04,0.034,1345.087,22.093
349,3.958,4.328,0.034,0.029,1339.245,22.518
350,4.759,2.208,0.044,0.036,1358.621,23.124
351,3.972,4.13,0.007,0.011,1363.499,21.125
352,5.067,7.058,0.009,0.017,1362.95,23.012
353,4.703,5.291,0.011,0.013,1267.467,23.04
354,4.446,4.354,0.034,0.041,1359.425,22.565
355,5.456,2.629,0.033,0.011,1326.017,22.25
356,4.508,4.602,0.021,0.03,1287.61,21.548
357,4.868,7.45,0.041,0.024,1336.465,22.273
358,3.783,5.413,0.009,0.02,1344.471,22.812
359,3.721,2.915,0.029,0.012,1361.162,22.523
360,6.933,6.776,0.039,0.028,1302.246,21.248
361,6.672,2.494,0.039,0.014,1341.268,21.393
362,4.568,2.139,0.015,0.011,1274.206,21.496
363,6.796,4.218,0.04,0.023,1305.264,22.266
364,5.665,6.209,0.017,0.027,1371.798,21.217
365,7.688,2.937,0.01,0.016,1296.412,22.5
366,5.945,5.419,0.024,0.035,1340.335,22.577
367,4.263,5.64,0.028,0.019,1272.298,22.025
368,7.965,6.488,0.018,0.027,1321.163,21.727
369,6.05,1.996,0.01,0.032,1314.206,22.604
370,7.382,5.445,0.039,0.02,1345.816,21.616
371,4.125,6.214,0.035,0.02,1298.335,21.671
372,3.133,1.265,0.005,0.005,1383.042,22.856
373,1.003,3.134,0.021,0.01,1301.145,22.899
374,7.529,1.453,0.033,0.019,1344.107,22.901
375,2.07,6.444,0.042,0.031,1285.432,21.928
376,5.082,9.042,0.027,0.046,1315.904,21.546
377,8.751,7.867,0.026,0.03,1316.65,22.233
378,6.658,3.359,0.032,0.01,1290.811,22.395
379,6.433,4.262,0.041,0.04,1373.849,21.775
380,6.761,3.607,0.015,0.024,1345.911,22.077
381,5.037,3.503,0.017,0.015,1319.383,21.335
382,2.485,2.496,0.034,0.012,1261.636,21.244
383,3.601,8.264,0.041,0.046,1291.823,21.402
384,2.734,3.578,0.013,0.007,1370.004,22.022
385,5.877,2.178,0.013,0.016,1326.605,21.973
386,7.346,3.427,0.004,0.007,1304.929,21.688
387,5.083,5.59,0.044,0.037,1309.35,22.082
388,3.344,4.411,0.049,0.042,1396.324,23.085
389,6.097,1.692,0.043,0.01,1362.093,23.015
390,5.646,2.658,0.04,0.035,1357.112,23.0
391,5.534,2.951,0.02,0.032,1324.381,22.201
392,3.484,7.403,0.022,0.035,1309.346,22.486
393,4.58,3.339,0.036,0.033,1370.802,21.86
394,4.777,6.403,0.042,0.014,1369.722,23.282
395,7.826,1.367,0.043,0.007,1267.682,22.968
396,7.293,5.057,0.04,0.035,1358.409,22.428
397,2.082,8.521,0.025,0.038,1351.965,21.722
398,6.622,3.24,0.027,0.032,1385.014,22.99
399,4.452,8.219,0.02,0.043,1308.519,21.804
400,3.522,1.542,0.008,0.038,1286.006,21.596
401,4.633,7.756,0.037,0.01,1305.961,21.672
402,3.951,6.519,0.049,0.03,1318.553,23.64
403,2.618,8.902,0.039,0.014,1345.83,23.52
404,6.152,3.102,0.018,0.009,1340.67,22.199
405,6.083,8.744,0.035,0.037,1298.366,22.795
406,4.12,9.453,0.044,0.017,1342.883,22.761
407,8.846,4.147,0.044,0.043,1297.138,21.996
408,3.485,8.225,0.033,0.019,1301.905,21.746
409,0.783,7.525,0.039,0.037,1292.955,22.279
410,9.324,6.962,0.046,0.024,1288.94,21.536
411,4.357,5.709,0.051,0.007,1359.333,21.586
412,1.293,7.88,0.006,0.038,1341.593,21.875
413,8.007,1.271,0.019,0.04,1303.738,21.111
414,9.794,3.595,0.046,0.034,1366.89,23.628
415,7.074,3.348,0.018,0.039,1334.873,22.145
416,2.894,6.567,0.015,0.017,1352.864,23.131
417,8.825,8.994,0.04,0.038,1391.141,21.86
418,6.417,3.75,0.029,0.023,1350.037,23.408
419,3.748,8.035,0.022,0.013,1297.255,22.261
420,8.465,2.755,0.022,0.034,1368.759,23.521
421,6.996,8.292,0.031,0.014,1300.258,23.33
422,3.534,3.172,0.046,0.025,1408.086,22.176
423,4.726,6.226,0.028,0.013,1332.515,23.018
424,7.666,6.076,0.032,0.009,1360.071,23.244
425,5.39,5.624,0.023,0.025,1316.527,21.922
426,8.597,2.244,0.041,0.04,1365.978,22.14
427,2.401,2.428,0.015,0.037,1305.431,22.437
428,8.244,2.395,0.041,0.039,1398.119,23.071
429,2.345,7.868,0.027,0.043,1362.038,23.109
430,4.836,2.58,0.019,0.02,1273.233,22.014
431,6.824,8.688,0.031,0.016,1400.791,22.005
432,3.648,9.524,0.031,0.03,1335.715,21.863
433,1.391,8.057,0.007,0.021,1269.609,22.078
434,6.576,7.651,0.036,0.035,1264.008,21.993
435,6.991,2.059,0.006,0.046,1402.505,23.456
436,1.277,6.541,0.028,0.039,1394.432,23.43
437,2.46,2.633,0.011,0.015,1254.177,21.785
438,4.397,2.02,0.043,0.02,1271.676,22.79
439,6.582,4.777,0.049,0.014,1370.946,23.294
440,4.589,3.312,0.025,0.033,1413.027,23.447
441,6.982,5.254,0.021,0.041,1294.449,22.037
442,4.597,4.81,0.019,0.046,1354.629,23.1
443,8.771,3.452,0.052,0.046,1272.694,22.015
444,5.684,3.569,0.023,0.031,1350.611,23.209
445,2.207,5.57,0.022,0.045,1386.233,21.405
446,3.152,2.787,0.049,0.039,1258.058,22.651
447,7.262,3.063,0.03,0.008,1400.578,22.343
448,5.657,3.838,0.014,0.014,1324.925,22.196
449,9.704,3.349,0.028,0.043,1398.14,23.186
450,9.411,8.036,0.016,0.016,1357.924,22.022
451,3.95,2.911,0.028,0.026,1368.973,22.549
452,9.915,9.473,0.021,0.01,1383.531,22.964
453,4.736,5.592,0.053,0.048,1346.29,23.695
454,5.272,8.227,0.035,0.025,1259.017,22.448
455,3.712,8.357,0.018,0.037,1262.438,22.248
456,3.672,5.153,0.038,0.026,1399.967,23.189
457,2.727,10.436,0.049,0.033,1415.408,23.648
458,0.767,4.58,0.045,0.029,1366.125,21.584
459,2.955,9.811,0.035,0.024,1398.26,23.653
460,5.275,9.329,0.037,0.045,1335.463,23.103
461,9.011,8.662,0.037,0.012,1312.331,23.334
462,6.156,7.558,0.006,0.047,1305.935,21.694
463,6.971,7.76,0.056,0.048,1377.191,21.915
464,3.195,4.779,0.045,0.025,1379.609,22.188
465,3.449,4.367,0.047,0.025,1357.856,22.901
466,8.695,9.148,0.03,0.019,1420.104,23.988
467,7.765,11.065,0.039,0.022,1331.785,23.181
468,2.017,6.347,0.052,0.012,1387.954,23.178
469,5.43,6.122,0.053,0.014,1419.718,23.322
470,5.893,10.194,0.034,0.038,1278.687,23.737
471,2.791,8.795,0.015,0.014,1265.766,22.441
472,3.089,2.311,0.012,0.037,1352.599,21.82
473,6.969,9.634,0.047,0.01,1408.997,21.547
474,6.825,5.011,0.046,0.025,1377.306,21.994
475,6.207,8.309,0.029,0.008,1273.874,23.056
476,9.097,1.941,0.017,0.031,1266.877,22.094
477,7.189,2.389,0.012,0.037,1318.946,21.099
478,4.849,7.161,0.025,0.042,1267.572,22.304
479,8.279,10.585,0.044,0.054,1404.115,22.75
480,3.456,6.363,0.041,0.049,1339.299,23.865
481,7.388,7.767,0.033,0.046,1430.096,23.909
482,6.382,8.866,0.02,0.05,1372.046,23.606
483,6.348,5.903,0.015,0.013,1273.336,23.163
484,10.362,9.168,0.032,0.049,1300.545,22.93
485,8.311,3.732,0.061,0.037,1417.275,23.782
486,5.224,7.09,0.016,0.039,1328.466,21.988
487,5.851,4.425,0.051,0.052,1314.775,23.939
488,3.137,4.103,0.012,0.02,1363.463,22.956
489,9.065,5.959,0.057,0.018,1407.141,21.612
490,8.108,8.963,0.053,0.045,1327.193,21.708
491,3.296,5.015,0.02,0.022,1387.823,21.985
492,0.727,5.488,0.043,0.036,1359.287,21.673
493,3.262,7.559,0.026,0.031,1336.163,22.001
494,7.962,11.479,0.054,0.043,1390.018,23.966
495,10.263,9.276,0.01,0.018,1274.943,23.755
496,6.736,10.744,0.011,0.047,1438.329,23.151
497,4.841,7.428,0.011,0.035,1313.676,22.537
498,5.924,3.962,0.043,0.041,1316.527,22.908
499,5.232,4.716,0.031,0.045,1375.82,22.839
500,2.932,8.93,0.035,0.032,1294.209,23.335
501,8.356,7.692,0.041,0.049,1375.565,21.698
502,9.377,6.873,0.03,0.036,1305.038,21.439
503,8.024,8.316,0.006,0.022,1405.35,21.258
504,3.879,5.591,0.009,0.04,1300.903,21.406
505,7.925,2.5,0.061,0.054,1316.286,23.898
506,9.013,4.561,0.009,0.039,1420.723,23.6
507,7.917,10.156,0.056,0.007,1251.516,22.196
508,2.272,10.221,0.037,0.041,1441.168,22.405
509,10.754,8.872,0.051,0.054,1395.137,23.392
510,9.368,1.641,0.015,0.019,1374.938,22.645
511,4.584,6.692,0.024,0.055,1443.656,21.784
512,6.63,2.184,0.039,0.045,1397.465,23.785
513,2.109,2.901,0.036,0.054,1275.393,23.197
514,10.189,10.658,0.049,0.049,1370.062,21.558
515,7.199,2.241,0.03,0.013,1426.84,23.083
516,10.026,4.399,0.01,0.046,1400.355,22.263
