time,cpu,memory,rtt,latency,bandwidth,throughput
80,1.866,1.53,0.005,0.01,1259.126,21.157
81,1.767,2.295,0.011,0.014,1266.816,21.523
82,1.026,1.489,0.011,0.007,1278.657,21.24
83,2.178,2.214,0.003,0.008,1269.326,21.195
84,2.208,1.328,0.004,0.011,1256.804,21.539
85,1.553,1.729,0.009,0.007,1269.051,21.45
86,1.219,0.945,0.01,0.008,1271.006,21.502
87,2.393,1.745,0.007,0.01,1285.566,21.499
88,1.922,1.954,0.004,0.004,1262.668,21.115
89,2.298,2.141,0.011,0.007,1277.244,21.286
90,2.186,1.429,0.009,0.004,1282.666,21.367
91,2.837,2.902,0.011,0.01,1285.714,21.639
92,2.393,1.399,0.01,0.007,1281.31,21.127
93,1.848,2.416,0.016,0.008,1277.919,21.351
94,1.2,2.95,0.01,0.007,1276.235,21.211
95,2.103,2.21,0.013,0.012,1283.099,21.512
96,2.828,3.072,0.011,0.011,1283.891,21.53
97,1.329,2.998,0.008,0.008,1264.062,21.492
98,1.599,2.955,0.007,0.009,1268.663,21.618
99,1.608,2.376,0.004,0.013,1274.735,21.148
100,1.126,1.479,0.012,0.005,1282.502,21.509
101,2.572,1.703,0.006,0.007,1265.312,21.476
102,1.148,1.474,0.013,0.01,1272.997,21.088
103,2.291,3.123,0.009,0.011,1262.196,21.485
104,1.393,3.004,0.015,0.008,1281.325,21.284
105,1.907,2.445,0.005,0.008,1266.725,21.127
106,1.726,1.813,0.017,0.015,1289.262,21.512
107,1.329,0.997,0.013,0.007,1276.68,21.553
108,2.253,2.097,0.005,0.012,1278.354,21.36
109,1.535,1.809,0.013,0.017,1297.538,21.818
110,2.564,2.309,0.013,0.012,1291.986,21.478
111,2.416,1.174,0.009,0.009,1274.595,21.761
112,1.386,2.826,0.009,0.008,1272.476,21.257
113,2.165,2.674,0.013,0.01,1290.58,21.705
114,1.978,2.815,0.014,0.011,1280.247,21.682
115,2.159,3.172,0.013,0.009,1263.784,21.726
116,2.486,1.809,0.014,0.017,1296.507,21.829
117,3.74,2.247,0.015,0.017,1297.979,21.705
118,2.104,3.54,0.019,0.009,1286.09,21.332
119,2.748,3.249,0.007,0.011,1274.153,21.571
120,1.264,2.113,0.004,0.014,1274.616,21.058
121,1.618,1.411,0.014,0.005,1270.484,21.09
122,1.859,2.548,0.017,0.012,1302.197,21.556
123,2.106,4.17,0.019,0.01,1307.071,21.664
124,1.93,3.127,0.012,0.015,1293.525,21.685
125,2.38,3.417,0.011,0.016,1290.717,21.929
126,2.37,1.68,0.015,0.004,1289.278,21.716
127,2.325,1.522,0.007,0.01,1274.64,21.706
128,3.96,2.154,0.012,0.014,1311.138,21.687
129,1.333,1.2,0.013,0.01,1278.091,21.679
130,3.427,4.217,0.015,0.013,1301.91,21.601
131,1.525,2.938,0.015,0.009,1259.129,21.588
132,2.335,3.564,0.014,0.022,1293.692,21.887
133,1.842,1.418,0.01,0.016,1281.259,21.155
134,3.15,2.555,0.011,0.013,1282.262,21.626
135,1.259,2.417,0.006,0.004,1283.769,21.118
136,1.721,2.58,0.007,0.013,1294.15,21.4
137,3.727,2.693,0.019,0.012,1275.346,21.378
138,1.567,3.059,0.007,0.006,1268.273,21.428
139,4.014,2.468,0.009,0.012,1290.816,21.7
140,2.009,2.456,0.006,0.01,1289.693,21.741
141,1.634,1.55,0.018,0.011,1294.991,21.412
142,3.486,2.398,0.017,0.021,1296.15,21.412
143,3.973,3.247,0.01,0.017,1294.268,21.425
144,3.711,2.802,0.012,0.018,1292.743,21.447
145,2.576,3.346,0.021,0.013,1306.925,21.921
146,4.379,2.447,0.021,0.022,1295.492,22.131
147,1.736,2.223,0.011,0.016,1295.37,21.368
148,3.363,3.229,0.014,0.017,1277.528,21.738
149,4.359,3.433,0.02,0.013,1280.231,22.193
150,2.649,3.566,0.005,0.015,1289.38,21.885
151,1.589,3.85,0.017,0.01,1261.412,21.758
152,3.149,4.519,0.021,0.009,1305.111,21.783
153,2.959,3.516,0.021,0.009,1316.121,21.605
154,2.216,3.194,0.013,0.02,1264.658,22.006
155,3.134,2.327,0.021,0.024,1283.497,22.057
156,2.634,3.076,0.024,0.017,1297.267,21.778
157,3.248,3.845,0.023,0.019,1306.172,21.823
158,2.818,2.769,0.003,0.004,1266.506,21.866
159,2.223,4.849,0.026,0.02,1311.378,21.949
160,1.663,1.446,0.019,0.007,1285.103,21.611
161,3.536,1.733,0.01,0.013,1288.751,21.991
162,2.422,3.745,0.014,0.011,1260.773,21.209
163,4.621,4.302,0.014,0.011,1316.077,22.095
164,2.62,3.573,0.027,0.023,1321.584,21.555
165,4.826,3.573,0.018,0.015,1315.139,21.928
166,3.862,3.243,0.022,0.013,1307.139,21.333
167,4.966,3.931,0.012,0.018,1334.948,22.25
168,2.926,1.295,0.005,0.01,1295.9,21.341
169,2.104,1.213,0.009,0.004,1286.279,21.565
170,0.981,1.479,0.015,0.016,1298.262,21.745
171,4.477,4.164,0.026,0.017,1307.824,21.726
172,1.724,1.631,0.018,0.02,1302.604,21.568
173,4.685,5.399,0.021,0.027,1323.19,21.667
174,2.955,4.608,0.022,0.012,1308.022,21.778
175,3.958,3.671,0.02,0.014,1300.16,21.705
176,3.758,3.804,0.013,0.02,1278.273,22.232
177,3.687,3.785,0.017,0.025,1298.553,22.055
178,4.519,2.892,0.014,0.015,1284.142,21.892
179,4.578,4.637,0.013,0.026,1325.853,21.433
180,2.298,4.372,0.017,0.017,1288.155,21.951
181,4.156,4.937,0.024,0.022,1313.081,22.066
182,2.771,2.821,0.012,0.008,1289.845,21.856
183,3.679,3.162,0.008,0.019,1283.274,21.818
184,3.037,4.602,0.024,0.014,1317.586,21.903
185,0.93,1.913,0.018,0.01,1289.819,21.825
186,0.998,2.046,0.012,0.004,1292.692,21.268
187,3.48,4.074,0.003,0.016,1263.324,21.692
188,4.03,3.185,0.022,0.013,1325.696,21.648
189,1.641,1.97,0.008,0.01,1271.444,21.947
190,3.558,3.689,0.012,0.013,1302.585,21.678
191,2.651,5.974,0.023,0.027,1315.263,22.329
192,2.564,6.023,0.03,0.021,1296.626,21.591
193,5.259,5.905,0.026,0.014,1289.082,21.8
194,3.609,2.191,0.023,0.008,1271.918,21.202
195,3.252,2.891,0.016,0.02,1262.833,21.278
196,2.084,1.866,0.011,0.014,1311.151,22.142
197,2.689,4.108,0.015,0.009,1288.956,21.345
198,3.808,2.671,0.014,0.021,1277.714,21.861
199,4.333,5.716,0.025,0.031,1308.632,21.912
200,2.326,4.19,0.028,0.014,1305.404,21.801
201,4.096,2.281,0.022,0.027,1333.912,22.064
202,1.548,1.912,0.002,0.006,1294.694,21.396
203,5.239,4.531,0.023,0.012,1336.73,22.425
204,5.255,5.302,0.02,0.009,1329.055,21.914
205,6.141,2.784,0.014,0.025,1286.558,21.949
206,2.52,4.399,0.022,0.012,1345.715,22.056
207,3.334,5.562,0.033,0.029,1351.494,22.116
208,2.87,1.874,0.016,0.008,1305.298,22.335
209,5.426,2.807,0.018,0.015,1311.507,21.789
210,3.332,4.783,0.025,0.03,1324.612,22.352
211,1.844,1.439,0.02,0.025,1320.294,21.322
212,1.548,1.763,0.03,0.021,1282.711,21.818
213,5.03,5.139,0.022,0.016,1326.095,22.454
214,3.131,4.389,0.034,0.018,1352.743,21.858
215,3.723,2.098,0.02,0.022,1296.689,22.262
216,1.39,3.519,0.019,0.005,1324.0,21.746
217,3.785,2.713,0.017,0.024,1290.159,21.674
218,4.031,3.672,0.02,0.015,1306.106,21.169
219,5.115,3.903,0.02,0.017,1287.297,22.282
220,3.774,3.845,0.02,0.03,1318.87,22.276
221,2.747,3.742,0.007,0.02,1292.442,21.624
222,3.915,6.356,0.01,0.03,1305.005,21.856
223,6.247,4.008,0.017,0.018,1331.711,21.737
224,1.533,4.046,0.009,0.012,1264.705,22.3
225,5.633,5.947,0.037,0.03,1314.991,21.847
226,2.733,5.458,0.012,0.01,1324.939,21.184
227,4.831,5.946,0.034,0.032,1324.675,21.557
228,2.455,4.784,0.02,0.006,1329.461,21.184
229,4.468,4.439,0.034,0.018,1328.036,21.955
230,2.669,2.334,0.01,0.018,1293.724,22.222
231,3.809,4.243,0.028,0.013,1308.596,21.258
232,6.024,2.845,0.025,0.023,1290.781,22.529
233,5.299,2.287,0.009,0.017,1277.982,21.338
234,2.646,2.279,0.022,0.008,1317.687,21.532
235,2.178,2.923,0.019,0.01,1285.988,22.027
236,3.903,3.839,0.012,0.028,1322.969,21.77
237,2.191,2.075,0.009,0.027,1308.773,22.055
238,2.911,3.763,0.023,0.024,1294.568,22.249
239,1.515,1.727,0.021,0.011,1299.662,22.384
240,5.641,4.204,0.009,0.024,1285.008,22.546
241,3.234,5.093,0.023,0.017,1356.751,22.443
242,2.171,1.936,0.03,0.027,1320.232,22.171
243,2.571,5.209,0.024,0.019,1296.031,21.577
244,3.086,6.659,0.026,0.022,1295.409,21.748
245,5.292,5.536,0.017,0.015,1322.612,22.022
246,3.413,3.18,0.025,0.025,1358.987,22.804
247,6.618,3.554,0.021,0.019,1331.796,21.71
248,2.364,4.395,0.013,0.01,1304.758,21.21
249,2.933,1.8,0.025,0.004,1284.327,21.452
250,4.525,3.67,0.023,0.024,1327.717,21.996
251,4.861,4.903,0.017,0.026,1275.326,21.898
252,4.27,2.289,0.031,0.004,1295.479,21.473
253,4.82,4.551,0.015,0.021,1335.226,21.965
254,5.612,3.873,0.018,0.017,1334.678,23.022
255,5.386,5.096,0.031,0.012,1301.588,22.267
256,4.43,5.036,0.022,0.009,1270.93,21.601
257,1.879,1.594,0.015,0.008,1271.824,21.804
258,2.993,5.186,0.041,0.022,1338.098,22.198
259,4.191,6.232,0.022,0.031,1276.999,22.339
260,6.487,6.618,0.033,0.02,1347.015,21.868
261,1.316,1.664,0.015,0.026,1264.865,21.564
262,2.158,2.047,0.007,0.006,1274.377,22.125
263,1.387,4.594,0.027,0.008,1309.365,22.273
264,3.957,3.554,0.01,0.016,1305.066,21.643
265,3.207,5.841,0.028,0.04,1323.793,23.05
266,3.494,6.409,0.021,0.021,1342.363,21.858
267,6.51,7.168,0.037,0.019,1313.582,22.913
268,1.5,2.457,0.01,0.017,1313.126,21.466
269,6.203,4.538,0.025,0.035,1344.783,21.943
270,3.271,4.27,0.015,0.011,1320.843,21.199
271,3.014,4.277,0.027,0.017,1305.396,21.607
272,3.571,4.811,0.028,0.028,1260.198,21.956
273,6.225,6.436,0.016,0.017,1283.662,22.779
274,5.595,4.642,0.041,0.036,1352.675,22.467
275,4.123,4.903,0.026,0.037,1365.221,22.977
276,5.409,5.606,0.036,0.033,1343.611,21.485
277,7.871,5.056,0.044,0.039,1360.534,23.35
278,1.191,3.686,0.023,0.026,1270.129,21.995
279,5.157,4.105,0.018,0.013,1286.336,22.267
280,8.089,6.303,0.044,0.027,1377.252,22.937
281,3.093,4.736,0.03,0.037,1332.649,22.216
282,7.048,5.207,0.038,0.031,1315.426,21.941
283,4.383,2.312,0.016,0.013,1339.267,21.722
284,3.975,8.131,0.045,0.015,1346.469,21.76
285,5.374,3.888,0.024,0.023,1375.532,22.255
286,5.374,5.754,0.013,0.028,1278.441,22.306
287,3.72,3.357,0.027,0.028,1357.443,22.729
288,6.68,5.336,0.033,0.031,1329.943,23.12
289,5.067,4.496,0.022,0.02,1354.533,22.547
290,7.18,5.401,0.032,0.029,1355.351,22.066
291,1.566,2.081,0.025,0.011,1311.941,21.603
292,7.91,6.368,0.026,0.024,1337.624,22.638
293,1.452,5.927,0.008,0.029,1290.108,22.429
294,2.455,6.253,0.021,0.019,1321.923,21.751
295,3.355,5.531,0.028,0.039,1332.785,23.246
296,3.541,6.054,0.031,0.008,1264.844,22.767
297,7.516,4.437,0.036,0.042,1340.399,22.815
298,2.941,6.238,0.043,0.015,1294.909,21.816
299,7.02,3.832,0.017,0.03,1359.792,22.218
300,5.251,2.619,0.006,0.012,1261.961,22.735
301,6.022,7.733,0.017,0.022,1366.592,23.055
302,6.352,6.78,0.031,0.032,1290.817,21.661
303,3.852,7.744,0.034,0.041,1372.243,21.67
304,7.474,8.461,0.026,0.018,1312.767,22.524
305,3.68,8.665,0.05,0.041,1304.481,23.136
306,7.345,5.887,0.028,0.028,1312.405,22.359
307,1.949,3.753,0.027,0.013,1284.957,21.582
308,4.734,6.627,0.018,0.014,1381.589,21.833
309,7.483,8.556,0.039,0.031,1359.594,22.588
310,5.437,3.447,0.049,0.015,1314.427,23.175
311,6.211,7.64,0.042,0.038,1371.87,22.06
312,7.172,4.941,0.031,0.023,1349.592,21.729
313,6.678,3.109,0.033,0.022,1323.981,21.851
314,7.81,6.057,0.031,0.013,1355.018,22.352
315,1.668,2.068,0.031,0.011,1352.231,22.593
316,4.451,6.985,0.004,0.019,1295.965,21.416
317,8.832,9.201,0.02,0.031,1384.972,23.159
318,4.222,5.898,0.027,0.034,1284.848,21.613
319,3.543,6.787,0.044,0.026,1315.371,21.964
320,6.403,1.957,0.03,0.009,1326.626,21.177
321,4.187,6.217,0.053,0.043,1315.426,22.135
322,3.211,4.071,0.042,0.044,1312.383,22.826
323,6.461,6.629,0.029,0.012,1281.768,22.336
324,6.254,7.152,0.039,0.011,1288.751,22.468
325,6.289,4.973,0.042,0.028,1332.118,22.306
326,5.77,3.606,0.048,0.027,1389.895,22.748
327,5.955,2.251,0.032,0.004,1308.2,21.605
328,6.613,1.479,0.033,0.023,1328.152,22.414
329,3.425,7.99,0.029,0.038,1284.952,22.025
330,1.25,4.593,0.004,0.029,1311.094,21.229
331,4.812,6.88,0.035,0.026,1264.417,21.26
332,4.389,5.619,0.035,0.032,1384.346,22.136
333,7.101,4.359,0.045,0.037,1316.516,23.661
334,8.458,7.319,0.029,0.052,1410.473,22.511
335,1.684,1.773,0.019,0.032,1377.265,21.379
336,8.501,7.677,0.028,0.024,1390.842,22.119
337,6.571,6.623,0.022,0.029,1385.889,22.588
338,7.329,6.519,0.054,0.025,1383.773,23.648
339,7.674,4.739,0.024,0.039,1294.118,23.263
340,6.178,5.299,0.012,0.023,1330.366,22.168
341,4.952,6.191,0.049,0.049,1327.626,22.983
342,6.551,2.302,0.027,0.034,1294.007,21.745
343,9.695,4.752,0.043,0.029,1323.919,22.82
344,4.597,10.256,0.04,0.044,1386.26,21.985
345,4.62,5.808,0.046,0.027,1329.977,22.421
346,4.939,5.617,0.014,0.046,1360.64,21.716
347,7.224,2.343,0.018,0.008,1297.631,21.939
348,10.292,7.364,0.032,0.024,1421.073,23.963
349,4.318,3.373,0.04,0.012,1281.686,22.852
350,3.883,4.415,0.04,0.04,1298.339,23.258
351,6.072,1.215,0.003,0.011,1316.779,21.819
352,5.862,2.942,0.023,0.03,1367.102,22.635
353,6.585,6.91,0.026,0.031,1388.886,21.754
354,4.456,7.773,0.031,0.025,1362.135,23.433
355,6.261,5.922,0.023,0.021,1275.066,22.313
356,4.897,0.822,0.01,0.01,1356.806,21.421
357,4.549,9.23,0.052,0.023,1311.671,22.554
358,4.585,8.153,0.025,0.032,1291.052,22.128
359,6.658,9.005,0.049,0.033,1423.001,22.436
360,4.384,5.673,0.05,0.019,1342.754,22.059
361,8.393,8.565,0.022,0.031,1364.854,21.73
362,4.349,6.324,0.015,0.022,1283.534,22.557
363,9.453,5.937,0.042,0.046,1394.965,23.554
364,7.976,5.817,0.045,0.045,1307.355,22.316
365,6.1,5.313,0.025,0.051,1427.639,23.554
366,7.479,7.698,0.051,0.046,1351.522,22.676
367,4.451,9.485,0.038,0.022,1399.735,23.396
368,2.818,8.217,0.018,0.05,1407.513,22.755
369,7.57,4.412,0.024,0.022,1398.457,21.487
370,6.113,3.985,0.012,0.017,1332.193,23.009
371,3.001,3.557,0.039,0.04,1347.265,21.387
372,6.007,10.85,0.053,0.046,1396.938,22.999
373,1.689,6.769,0.035,0.017,1357.655,23.2
374,4.295,4.464,0.049,0.028,1402.907,22.199
375,9.752,4.67,0.023,0.047,1414.824,21.817
376,5.857,2.112,0.028,0.04,1286.666,21.395
377,3.484,3.36,0.019,0.051,1365.825,21.678
378,10.229,5.745,0.055,0.055,1339.559,23.093
379,6.567,5.614,0.032,0.05,1402.288,23.572
380,5.987,4.148,0.039,0.03,1419.326,23.452
381,4.231,5.438,0.036,0.037,1361.652,22.278
382,8.497,8.848,0.019,0.05,1368.639,22.801
383,10.746,6.263,0.056,0.053,1400.035,23.546
384,8.177,4.657,0.012,0.021,1309.578,22.576
385,7.593,5.006,0.036,0.015,1307.68,22.779
386,4.138,7.28,0.032,0.02,1398.098,22.738
387,6.899,3.049,0.013,0.044,1291.23,22.488
388,2.769,2.936,0.023,0.028,1354.684,22.895
389,7.78,5.942,0.027,0.034,1354.844,22.48
390,11.58,10.747,0.059,0.035,1342.558,22.237
391,9.681,9.957,0.052,0.047,1380.087,23.146
392,3.338,3.209,0.016,0.032,1333.471,23.318
393,2.295,8.594,0.048,0.025,1287.738,23.134
394,9.965,7.437,0.053,0.045,1388.547,23.517
395,4.837,7.243,0.035,0.042,1336.81,22.889
396,5.419,3.856,0.051,0.039,1319.095,23.707
397,6.237,4.065,0.019,0.015,1296.799,22.834
398,6.296,11.098,0.062,0.046,1429.784,22.689
399,4.634,6.112,0.033,0.025,1302.001,22.572
400,4.638,10.548,0.051,0.044,1354.014,24.188
401,5.862,6.68,0.004,0.024,1382.957,22.315
402,6.83,3.807,0.034,0.048,1321.717,22.779
403,8.883,5.548,0.04,0.016,1331.208,22.711
404,5.291,4.892,0.029,0.036,1266.379,21.578
405,4.457,9.978,0.041,0.039,1359.055,23.638
406,6.065,6.6,0.036,0.011,1388.848,22.253
407,4.766,8.371,0.06,0.052,1398.451,22.258
408,9.272,11.938,0.06,0.043,1348.402,23.529
409,5.544,4.045,0.019,0.041,1314.637,23.841
410,10.404,9.499,0.058,0.029,1335.068,23.593
411,3.74,7.285,0.059,0.05,1378.595,22.13
412,1.442,5.222,0.023,0.027,1309.991,21.556
413,6.702,6.216,0.052,0.028,1390.676,23.647
414,7.632,2.239,0.027,0.044,1382.211,21.449
415,8.654,6.015,0.022,0.031,1330.244,21.499
416,6.39,7.063,0.039,0.024,1337.129,21.992
417,11.699,6.977,0.028,0.052,1423.743,22.826
418,4.93,7.673,0.053,0.041,1341.415,23.956
419,7.885,8.921,0.048,0.052,1349.933,24.014
420,11.374,6.603,0.028,0.027,1434.974,22.504
421,7.111,12.205,0.057,0.048,1392.841,24.134
422,3.941,2.449,0.032,0.023,1413.226,21.394
423,10.651,7.266,0.065,0.023,1339.749,24.0
424,2.852,5.862,0.018,0.046,1361.908,22.035
425,2.687,4.235,0.04,0.02,1347.204,23.8
426,3.442,6.682,0.042,0.014,1363.053,22.539
427,8.498,5.28,0.022,0.021,1356.894,22.015
428,4.876,6.955,0.031,0.029,1357.403,23.108
429,5.806,7.099,0.065,0.022,1396.217,22.518
430,4.96,2.507,0.015,0.045,1275.376,21.806
431,10.51,6.218,0.039,0.061,1417.861,24.715
432,10.268,5.463,0.049,0.044,1446.435,24.005
433,6.347,4.003,0.045,0.04,1262.095,21.197
434,10.243,8.215,0.041,0.06,1333.361,24.371
435,6.49,4.379,0.024,0.027,1351.195,22.782
436,9.702,7.4,0.024,0.033,1416.676,22.833
437,6.22,3.872,0.032,0.029,1357.672,23.967
438,5.619,2.614,0.041,0.033,1379.013,21.986
439,7.102,5.976,0.017,0.029,1351.42,22.574
440,5.017,4.745,0.017,0.019,1386.58,23.616
441,2.524,2.919,0.041,0.026,1313.381,23.001
442,7.965,8.241,0.043,0.028,1372.258,22.841
443,8.439,11.627,0.065,0.039,1387.048,23.409
444,8.668,8.668,0.043,0.047,1336.558,22.732
445,10.152,12.666,0.057,0.051,1448.649,24.309
446,8.34,3.316,0.025,0.036,1388.14,21.225
447,9.652,7.967,0.038,0.018,1349.33,23.652
448,4.814,7.912,0.009,0.034,1310.555,23.756
449,8.608,10.784,0.053,0.017,1315.145,22.638
450,10.799,10.625,0.023,0.017,1334.715,21.629
451,6.74,10.463,0.045,0.059,1306.572,23.946
452,3.977,6.821,0.016,0.006,1325.334,21.803
453,4.817,10.064,0.036,0.018,1437.969,23.224
454,5.292,5.116,0.023,0.049,1391.069,21.991
455,6.334,9.621,0.068,0.053,1458.021,22.784
456,4.037,6.86,0.047,0.02,1351.613,22.338
457,11.403,13.651,0.039,0.062,1333.871,22.596
458,4.052,7.132,0.058,0.041,1280.72,22.543
459,7.704,10.44,0.044,0.054,1375.791,23.862
460,4.099,7.341,0.067,0.032,1374.321,23.799
461,7.401,7.253,0.035,0.009,1273.472,21.969
462,4.792,3.483,0.027,0.036,1313.989,23.782
463,12.205,4.055,0.066,0.052,1448.978,22.199
464,9.139,5.174,0.032,0.048,1292.441,23.388
465,11.578,11.926,0.028,0.04,1357.973,23.321
466,3.139,5.151,0.062,0.02,1431.379,23.822
467,9.216,9.655,0.051,0.069,1392.669,24.048
468,10.316,7.528,0.033,0.016,1309.108,22.174
469,9.632,3.871,0.038,0.041,1347.979,21.963
470,5.098,10.208,0.032,0.023,1331.383,23.024
471,5.119,9.102,0.025,0.023,1268.719,23.07
472,3.616,8.319,0.054,0.008,1318.352,23.26
473,6.43,9.408,0.058,0.05,1441.678,24.479
474,13.071,13.128,0.03,0.07,1452.231,24.241
475,2.572,10.522,0.027,0.03,1397.392,22.469
476,12.336,13.7,0.058,0.063,1484.695,23.155
477,12.814,8.605,0.065,0.046,1467.57,22.907
478,11.446,12.441,0.065,0.046,1349.442,23.97
479,2.091,3.285,0.054,0.017,1375.827,21.149
480,13.63,7.218,0.034,0.028,1417.381,24.392
481,10.865,4.124,0.023,0.041,1418.862,23.062
482,9.885,10.007,0.058,0.048,1292.418,23.553
483,5.246,11.575,0.068,0.049,1337.535,23.19
484,4.711,8.846,0.051,0.025,1396.201,23.344
485,1.766,2.57,0.025,0.043,1260.97,21.525
486,12.103,8.443,0.065,0.05,1396.039,23.163
487,8.948,11.778,0.062,0.056,1404.145,23.262
488,6.209,8.996,0.035,0.027,1392.488,23.697
489,9.963,1.539,0.009,0.031,1353.904,23.435
490,11.963,11.062,0.033,0.047,1353.37,22.796
491,4.364,2.789,0.029,0.014,1282.1,23.938
492,6.46,9.484,0.035,0.028,1403.886,22.469
493,3.431,2.853,0.061,0.052,1331.733,23.326
494,10.592,1.605,0.025,0.029,1309.168,21.489
495,6.75,1.655,0.02,0.044,1349.071,21.438
496,4.558,5.535,0.053,0.03,1436.07,23.882
497,12.534,8.037,0.078,0.053,1439.428,23.256
498,14.164,8.726,0.073,0.039,1364.761,24.612
499,6.509,13.373,0.082,0.068,1496.744,22.793
500,12.154,10.554,0.08,0.064,1339.559,24.526
501,8.204,10.927,0.032,0.038,1353.119,22.124
502,6.074,6.088,0.043,0.027,1376.888,22.033
503,8.967,11.564,0.058,0.061,1383.353,23.426
504,12.994,8.012,0.06,0.034,1450.91,24.199
505,3.369,7.468,0.029,0.055,1415.588,22.993
506,2.19,4.791,0.041,0.03,1396.247,23.006
507,8.34,6.918,0.018,0.035,1375.974,22.089
508,12.472,10.146,0.069,0.05,1441.549,24.727
509,10.014,7.447,0.074,0.058,1372.361,22.469
510,9.058,7.952,0.069,0.031,1469.665,22.491
511,5.641,5.666,0.042,0.005,1421.974,22.097
512,10.463,11.431,0.036,0.023,1370.978,23.754
513,12.004,13.851,0.034,0.061,1348.5,23.805
514,11.844,5.723,0.031,0.056,1377.239,22.967
515,9.886,11.249,0.044,0.036,1384.277,23.291
516,14.857,11.838,0.088,0.043,1514.201,24.128
