time,cpu,memory,rtt,latency,bandwidth,throughput
150,2.346,3.719,0.016,0.018,1297.365,21.724
151,3.344,2.578,0.009,0.012,1281.901,21.835
152,2.445,3.358,0.007,0.014,1271.775,21.627
153,3.192,3.951,0.014,0.016,1313.295,22.273
154,4.204,3.512,0.027,0.027,1288.34,22.242
155,3.791,4.266,0.026,0.015,1292.245,21.691
156,3.714,2.901,0.017,0.018,1287.783,22.152
157,4.793,4.502,0.017,0.024,1291.504,21.766
158,3.052,1.658,0.022,0.021,1283.832,21.533
159,1.591,1.293,0.009,0.012,1259.385,21.086
160,1.118,3.027,0.011,0.014,1289.504,21.818
161,3.979,4.228,0.007,0.02,1316.244,21.894
162,3.09,3.656,0.02,0.02,1337.27,22.413
163,1.59,1.31,0.014,0.007,1305.551,21.878
164,3.386,2.975,0.02,0.024,1305.24,21.916
165,4.758,3.391,0.02,0.018,1317.296,22.08
166,1.523,2.738,0.021,0.022,1301.957,22.176
167,3.769,3.316,0.015,0.011,1307.368,21.896
168,0.999,3.378,0.019,0.01,1299.178,21.151
169,1.946,4.61,0.009,0.016,1293.364,21.514
170,5.335,2.449,0.02,0.011,1323.714,21.589
171,4.303,4.178,0.025,0.014,1314.941,21.696
172,3.303,3.342,0.026,0.011,1323.118,21.988
173,4.545,5.089,0.015,0.026,1307.09,21.974
174,4.576,4.47,0.024,0.013,1308.257,21.805
175,4.369,2.148,0.012,0.012,1272.674,21.487
176,3.205,2.983,0.02,0.016,1296.677,21.803
177,2.266,2.684,0.021,0.014,1319.788,21.509
178,3.535,5.124,0.027,0.022,1320.671,22.335
179,3.55,4.18,0.018,0.011,1315.543,21.768
180,4.018,1.611,0.018,0.011,1310.938,21.595
181,3.452,1.541,0.026,0.024,1317.942,22.005
182,2.95,2.373,0.008,0.022,1308.697,22.194
183,4.118,3.42,0.027,0.021,1334.251,21.581
184,2.182,2.058,0.018,0.018,1303.282,21.765
185,4.935,4.408,0.013,0.02,1293.579,22.061
186,5.168,5.756,0.019,0.024,1343.239,22.19
187,0.841,3.204,0.016,0.009,1259.235,21.051
188,3.355,3.947,0.018,0.022,1304.658,22.037
189,2.898,1.623,0.019,0.02,1270.826,22.128
190,4.797,5.07,0.021,0.03,1313.173,21.876
191,4.809,3.744,0.023,0.024,1288.268,21.63
192,5.434,5.712,0.031,0.023,1290.694,21.963
193,1.25,4.402,0.005,0.011,1316.531,21.665
194,3.502,3.112,0.011,0.014,1312.889,22.005
195,3.896,3.471,0.032,0.017,1338.764,22.574
196,0.947,3.936,0.02,0.015,1277.934,21.343
197,2.733,3.217,0.022,0.015,1301.298,22.209
198,3.988,2.276,0.015,0.015,1290.921,21.868
199,5.032,6.737,0.023,0.03,1352.689,21.949
200,4.566,3.28,0.029,0.027,1333.991,22.506
201,4.707,4.593,0.021,0.024,1296.745,22.097
202,6.347,5.873,0.022,0.015,1340.7,22.035
203,5.514,4.247,0.02,0.017,1331.506,21.922
204,5.726,2.944,0.016,0.03,1304.482,21.903
205,6.282,6.447,0.018,0.03,1301.018,21.981
206,5.146,5.427,0.026,0.021,1277.496,21.531
207,3.604,5.148,0.013,0.021,1312.871,22.51
208,3.162,4.771,0.017,0.018,1321.642,21.916
209,5.566,6.647,0.031,0.028,1310.554,22.557
210,2.621,4.613,0.021,0.011,1267.301,22.039
211,1.982,2.298,0.012,0.015,1251.34,21.038
212,2.681,5.492,0.021,0.026,1290.92,22.455
213,4.479,5.045,0.033,0.024,1310.496,22.491
214,4.19,4.434,0.011,0.012,1281.556,22.454
215,5.213,6.178,0.016,0.03,1328.885,22.002
216,4.364,2.057,0.018,0.015,1330.55,21.601
217,1.742,2.392,0.013,0.014,1320.493,21.776
218,2.078,1.984,0.016,0.015,1299.234,21.761
219,6.49,4.446,0.023,0.021,1333.575,22.727
220,2.085,1.336,0.016,0.013,1263.486,21.955
221,2.752,4.143,0.015,0.027,1300.547,21.553
222,3.405,4.23,0.014,0.024,1281.233,22.334
223,3.01,4.611,0.03,0.017,1297.016,22.428
224,2.854,2.146,0.022,0.005,1273.204,22.221
225,4.973,4.569,0.031,0.022,1345.697,21.544
226,4.748,5.514,0.037,0.013,1349.314,22.52
227,2.683,4.157,0.02,0.027,1337.381,22.851
228,1.96,3.253,0.017,0.008,1289.988,22.1
229,5.144,6.726,0.041,0.033,1324.709,22.33
230,5.58,3.782,0.03,0.016,1335.18,21.757
231,2.401,3.681,0.006,0.013,1329.142,22.0
232,2.101,3.946,0.032,0.01,1344.201,21.503
233,5.372,4.922,0.025,0.016,1339.637,22.927
234,5.127,1.992,0.019,0.019,1309.456,22.421
235,2.331,5.229,0.031,0.02,1275.645,22.08
236,5.327,3.466,0.02,0.009,1322.296,21.539
237,4.141,4.818,0.024,0.02,1372.437,22.901
238,6.324,6.054,0.041,0.029,1350.905,22.384
239,4.878,4.751,0.029,0.011,1299.832,22.429
240,4.758,5.025,0.025,0.011,1313.636,22.556
241,2.677,4.703,0.034,0.031,1294.338,22.501
242,5.09,2.175,0.03,0.026,1297.438,21.62
243,4.529,5.141,0.023,0.02,1338.686,22.033
244,6.82,6.718,0.03,0.022,1325.753,23.014
245,4.685,6.569,0.027,0.031,1336.788,22.086
246,6.377,4.136,0.017,0.027,1346.433,22.854
247,3.01,3.15,0.042,0.039,1339.649,22.04
248,6.819,4.616,0.038,0.026,1312.533,22.933
249,7.398,6.762,0.037,0.02,1339.415,23.088
250,7.086,6.624,0.034,0.02,1313.209,22.28
251,3.72,7.296,0.02,0.016,1302.181,22.318
252,1.893,2.178,0.025,0.027,1296.039,22.227
253,7.933,6.119,0.041,0.03,1381.33,22.975
254,6.118,4.218,0.044,0.018,1302.928,22.679
255,6.285,4.511,0.011,0.028,1270.008,22.656
256,6.914,6.13,0.016,0.038,1342.567,21.895
257,3.941,3.027,0.009,0.004,1312.727,21.124
258,1.353,5.028,0.017,0.019,1253.503,21.715
259,4.474,3.282,0.023,0.012,1311.615,22.942
260,3.722,4.231,0.013,0.017,1328.928,21.348
261,3.927,3.974,0.018,0.024,1295.492,21.583
262,4.203,6.505,0.019,0.018,1333.676,21.779
263,3.798,3.745,0.025,0.027,1317.225,22.404
264,3.199,1.235,0.024,0.005,1275.086,21.19
265,2.028,1.734,0.018,0.024,1282.512,21.508
266,2.095,6.357,0.029,0.021,1313.684,22.476
267,2.767,5.946,0.022,0.021,1330.632,22.496
268,4.764,2.473,0.028,0.036,1306.946,22.201
269,0.997,3.87,0.031,0.012,1321.436,22.214
270,4.898,5.761,0.034,0.037,1355.765,23.359
271,2.744,5.832,0.036,0.013,1320.788,22.11
272,4.581,6.422,0.023,0.029,1347.593,22.84
273,6.312,7.334,0.038,0.043,1366.935,22.232
274,7.727,4.711,0.031,0.033,1316.691,23.147
275,3.91,4.042,0.032,0.03,1349.569,22.533
276,4.222,4.052,0.014,0.012,1348.692,22.293
277,8.163,3.314,0.033,0.03,1311.271,21.967
278,6.303,4.699,0.043,0.047,1349.311,23.378
279,4.583,3.032,0.033,0.017,1295.581,22.246
280,3.44,4.11,0.028,0.015,1296.496,22.948
281,4.249,6.644,0.02,0.024,1306.226,21.947
282,6.632,8.455,0.036,0.027,1393.963,22.113
283,3.851,2.27,0.013,0.029,1255.682,21.322
284,2.402,4.428,0.013,0.022,1288.832,22.121
285,5.437,2.868,0.034,0.009,1340.495,22.636
286,7.067,3.027,0.031,0.023,1347.345,22.695
287,2.203,2.234,0.019,0.027,1304.053,22.111
288,6.959,6.196,0.045,0.044,1359.903,22.563
289,5.493,7.508,0.02,0.032,1316.488,23.249
290,4.901,7.906,0.021,0.039,1353.376,22.164
291,2.243,5.956,0.007,0.004,1307.764,22.524
292,7.28,7.523,0.012,0.033,1345.761,23.007
293,8.125,5.039,0.038,0.019,1288.89,22.949
294,4.375,7.307,0.036,0.033,1356.353,22.301
295,2.812,5.115,0.014,0.023,1334.971,22.542
296,1.861,1.895,0.024,0.026,1317.124,21.626
297,5.602,7.163,0.032,0.025,1313.319,22.064
298,7.042,6.803,0.011,0.027,1328.48,22.61
299,7.718,7.364,0.044,0.025,1344.855,23.0
300,6.836,5.727,0.037,0.047,1372.192,22.787
301,5.437,6.146,0.044,0.033,1330.114,21.906
302,3.307,3.606,0.015,0.009,1288.727,22.196
303,5.272,3.02,0.028,0.017,1325.247,22.282
304,7.746,2.505,0.032,0.017,1292.111,22.075
305,5.246,8.125,0.024,0.035,1286.574,22.799
306,6.687,4.278,0.02,0.021,1336.24,21.545
307,5.933,6.534,0.021,0.009,1265.642,21.282
308,5.449,6.077,0.035,0.018,1283.872,22.787
309,6.965,7.395,0.03,0.021,1294.464,21.759
310,5.202,5.218,0.034,0.011,1336.877,22.393
311,6.794,2.482,0.007,0.021,1303.528,22.856
312,4.586,6.438,0.024,0.018,1255.069,21.786
313,6.596,6.106,0.034,0.009,1319.14,22.187
314,5.389,5.181,0.045,0.024,1371.322,22.828
315,7.018,9.241,0.047,0.038,1376.409,23.79
316,7.274,6.236,0.035,0.033,1290.091,21.986
317,5.877,4.639,0.032,0.026,1296.354,22.142
318,5.48,4.25,0.015,0.042,1319.234,21.747
319,9.477,6.457,0.051,0.036,1415.238,23.096
320,6.546,9.025,0.04,0.022,1321.251,23.584
321,6.91,4.432,0.034,0.011,1281.674,21.834
322,6.193,1.962,0.042,0.013,1340.813,21.981
323,10.173,10.342,0.025,0.03,1327.09,22.723
324,5.515,8.513,0.055,0.043,1335.336,23.761
325,6.751,7.441,0.03,0.038,1401.395,22.286
326,5.994,5.501,0.033,0.016,1386.475,23.195
327,7.522,7.583,0.033,0.031,1315.173,23.505
328,2.13,3.242,0.014,0.005,1337.33,21.457
329,4.308,7.893,0.018,0.028,1297.926,22.125
330,9.187,5.661,0.043,0.02,1403.966,23.041
331,3.03,7.427,0.019,0.03,1378.404,22.406
332,6.321,7.087,0.055,0.025,1394.141,22.799
333,3.862,3.749,0.031,0.019,1399.485,23.337
334,1.581,2.132,0.018,0.009,1367.364,21.435
335,6.524,6.867,0.019,0.041,1369.479,23.043
336,7.988,4.166,0.014,0.038,1370.817,21.992
337,5.462,8.345,0.028,0.042,1344.631,23.747
338,6.781,7.013,0.045,0.047,1436.014,22.467
339,5.322,2.54,0.016,0.036,1322.657,21.497
340,9.298,7.62,0.027,0.027,1327.62,23.511
341,6.739,10.935,0.057,0.04,1385.682,23.81
342,6.504,9.222,0.047,0.051,1432.717,22.833
343,8.161,4.596,0.034,0.054,1402.378,23.419
344,3.056,5.496,0.042,0.046,1336.435,23.052
345,7.615,6.577,0.024,0.035,1327.387,22.224
346,7.13,6.939,0.04,0.016,1377.865,21.972
347,6.897,8.277,0.028,0.055,1339.704,22.63
348,6.209,5.003,0.03,0.031,1255.855,21.726
349,5.163,3.202,0.016,0.033,1388.998,21.646
350,4.236,4.057,0.036,0.021,1298.407,22.246
351,4.832,5.588,0.061,0.053,1326.022,23.526
352,2.898,1.887,0.005,0.035,1309.034,21.575
353,6.744,2.026,0.037,0.017,1298.017,22.353
354,5.887,8.241,0.019,0.022,1382.953,22.534
355,5.422,7.383,0.026,0.042,1339.007,23.243
356,5.645,9.302,0.032,0.046,1323.146,22.416
357,7.587,5.776,0.022,0.026,1318.152,23.235
358,7.711,8.354,0.019,0.051,1385.797,23.626
359,6.651,3.85,0.053,0.033,1371.793,22.086
360,9.958,5.793,0.048,0.023,1361.034,22.486
361,9.61,6.547,0.041,0.016,1402.661,23.204
362,7.958,2.746,0.015,0.038,1380.199,22.734
363,6.071,10.01,0.034,0.043,1329.366,22.765
364,8.746,11.414,0.033,0.036,1337.88,22.603
365,6.981,7.324,0.026,0.027,1352.387,21.786
366,7.406,5.065,0.025,0.025,1266.069,23.027
367,10.553,5.965,0.055,0.054,1354.711,22.205
368,2.318,2.463,0.037,0.039,1318.798,22.209
369,9.027,7.216,0.058,0.041,1414.939,22.805
370,2.82,9.42,0.046,0.021,1363.3,23.361
371,10.184,6.984,0.055,0.027,1373.206,22.867
372,10.541,5.415,0.023,0.035,1413.025,22.357
373,4.224,5.468,0.032,0.023,1348.907,22.11
374,7.409,6.814,0.032,0.033,1432.759,22.437
375,8.603,8.662,0.042,0.026,1398.585,22.713
376,8.601,5.01,0.053,0.04,1351.836,22.893
377,3.848,8.42,0.03,0.032,1344.497,23.153
378,2.652,8.071,0.036,0.015,1366.627,22.953
379,4.606,4.289,0.029,0.009,1361.316,21.498
380,7.261,5.56,0.055,0.036,1416.82,23.214
381,6.51,6.666,0.012,0.013,1280.408,22.359
382,8.91,5.73,0.067,0.055,1443.598,23.574
383,2.699,7.139,0.037,0.019,1315.415,23.15
384,3.639,9.467,0.019,0.036,1372.677,21.791
385,6.977,8.549,0.012,0.024,1287.897,21.867
386,5.885,6.938,0.025,0.022,1404.585,21.786
387,9.365,3.208,0.027,0.053,1299.221,23.092
388,12.516,7.007,0.07,0.057,1402.262,23.33
389,3.209,4.556,0.014,0.045,1378.832,21.537
390,7.004,9.401,0.059,0.022,1325.411,22.149
391,5.448,5.099,0.013,0.01,1254.237,22.275
392,11.092,11.174,0.059,0.035,1336.755,22.613
393,3.225,3.092,0.039,0.034,1381.799,23.065
394,4.856,5.604,0.008,0.017,1314.205,22.233
395,9.284,8.831,0.057,0.038,1312.734,22.257
396,6.668,11.355,0.026,0.038,1393.193,23.815
397,3.376,2.923,0.017,0.021,1379.717,21.55
398,3.496,2.477,0.039,0.044,1400.086,21.792
399,10.397,10.632,0.033,0.021,1445.523,22.936
400,9.056,5.526,0.064,0.031,1326.32,23.87
401,9.602,3.073,0.026,0.049,1362.473,22.331
402,11.746,9.862,0.065,0.051,1354.7,24.176
403,9.807,8.731,0.038,0.046,1332.946,23.347
404,7.76,9.669,0.056,0.046,1362.24,22.381
405,12.607,5.781,0.071,0.047,1405.647,22.86
406,9.081,6.628,0.051,0.022,1428.33,22.071
407,5.888,3.386,0.015,0.028,1336.7,21.649
408,6.615,13.711,0.065,0.041,1466.451,24.373
409,10.973,8.843,0.072,0.059,1398.205,24.021
410,6.317,9.501,0.054,0.025,1389.269,23.044
411,6.6,13.196,0.054,0.034,1400.21,23.611
412,9.139,5.089,0.015,0.018,1304.372,22.825
413,5.9,9.178,0.01,0.021,1341.649,23.034
414,10.902,10.521,0.029,0.05,1351.977,22.357
415,6.316,9.791,0.059,0.038,1444.745,23.546
416,5.858,8.003,0.048,0.028,1398.011,21.866
417,5.641,6.893,0.041,0.039,1354.91,24.294
418,3.511,8.107,0.019,0.017,1366.36,23.317
419,13.491,6.405,0.068,0.056,1363.455,22.532
420,6.687,8.195,0.048,0.028,1317.348,23.747
421,4.68,5.824,0.056,0.039,1394.106,23.128
422,7.738,4.201,0.024,0.027,1391.048,22.081
423,7.128,11.186,0.033,0.055,1446.165,23.004
424,6.728,5.79,0.019,0.013,1284.655,22.491
425,8.59,9.201,0.04,0.038,1400.975,22.408
426,7.913,3.295,0.058,0.035,1382.792,23.106
427,11.853,11.769,0.065,0.056,1460.862,22.888
428,6.614,3.62,0.019,0.036,1281.291,22.939
429,6.444,10.271,0.037,0.021,1307.488,23.039
430,5.125,6.455,0.025,0.052,1426.648,22.992
431,8.389,3.149,0.007,0.039,1389.056,22.917
432,7.26,8.218,0.06,0.07,1399.409,22.866
433,6.785,9.535,0.015,0.017,1303.368,21.724
434,5.436,3.664,0.022,0.023,1312.299,23.504
435,9.828,6.661,0.072,0.043,1448.139,22.725
436,6.978,3.672,0.05,0.041,1432.536,22.365
437,2.929,8.726,0.015,0.019,1279.8,21.928
438,3.106,5.135,0.005,0.039,1379.052,23.434
439,8.481,4.275,0.031,0.057,1325.831,23.353
440,11.604,7.308,0.07,0.054,1402.036,22.223
441,6.581,10.437,0.041,0.05,1382.045,23.381
442,11.412,9.806,0.046,0.024,1437.287,23.94
443,7.061,4.302,0.047,0.019,1370.143,22.56
444,4.103,9.871,0.053,0.029,1331.377,23.021
445,7.132,8.135,0.049,0.066,1413.422,25.024
446,5.347,11.921,0.061,0.023,1348.207,24.077
447,9.361,13.239,0.034,0.046,1444.903,23.344
448,7.45,6.976,0.029,0.048,1322.508,23.865
449,8.373,12.732,0.063,0.07,1352.415,23.222
450,4.444,4.545,0.049,0.041,1352.031,21.584
451,6.29,10.841,0.069,0.058,1474.871,23.405
452,11.332,10.701,0.053,0.019,1363.526,24.371
453,10.096,9.102,0.032,0.064,1464.643,22.418
454,7.065,9.413,0.028,0.065,1454.634,22.823
455,10.939,3.685,0.024,0.05,1355.781,23.751
456,10.4,10.61,0.055,0.047,1359.057,22.1
457,9.544,2.126,0.015,0.047,1305.357,21.287
458,5.714,10.215,0.052,0.027,1374.332,24.183
459,2.374,8.706,0.025,0.022,1428.399,21.683
460,9.72,12.391,0.048,0.077,1426.68,22.906
461,9.611,4.885,0.029,0.036,1390.297,21.971
462,4.916,12.397,0.039,0.036,1336.425,22.622
463,2.488,7.376,0.014,0.013,1278.884,22.63
464,10.727,8.867,0.046,0.041,1323.37,23.168
465,4.166,5.348,0.041,0.027,1317.894,23.892
466,5.724,1.258,0.043,0.01,1318.073,22.996
467,8.765,8.698,0.052,0.061,1468.953,23.66
468,9.153,7.262,0.039,0.05,1420.477,21.569
469,9.65,8.519,0.011,0.039,1362.718,22.129
470,13.053,15.275,0.044,0.063,1500.044,23.696
471,10.841,9.859,0.03,0.015,1345.7,22.781
472,10.95,6.671,0.02,0.033,1293.963,23.324
473,4.761,1.314,0.025,0.038,1330.45,21.802
474,7.533,4.44,0.05,0.041,1313.587,21.73
475,12.088,7.972,0.068,0.046,1353.529,24.687
476,5.046,7.53,0.054,0.035,1292.063,22.139
477,15.381,7.794,0.072,0.04,1407.845,24.37
478,5.461,5.46,0.052,0.034,1375.512,24.695
479,10.812,8.551,0.055,0.04,1493.247,24.06
480,5.412,6.87,0.027,0.004,1301.919,23.745
481,7.083,6.423,0.019,0.055,1321.274,23.682
482,12.164,8.52,0.04,0.063,1380.575,23.32
483,13.219,9.173,0.059,0.052,1456.561,22.499
484,4.868,12.74,0.029,0.064,1350.217,24.129
485,10.535,9.818,0.066,0.041,1366.642,25.019
486,9.022,8.58,0.083,0.066,1356.281,24.136
487,10.784,11.873,0.041,0.043,1337.408,24.154
488,9.278,8.572,0.02,0.022,1312.208,23.066
489,6.633,4.065,0.045,0.015,1296.015,21.984
490,3.885,7.162,0.042,0.012,1407.985,22.078
491,6.551,3.558,0.048,0.057,1407.44,24.066
492,8.89,6.937,0.007,0.025,1327.723,23.66
493,7.585,4.625,0.047,0.019,1391.639,22.102
494,8.796,6.556,0.078,0.059,1498.575,22.825
495,7.762,13.025,0.072,0.031,1375.484,24.463
496,8.367,4.495,0.042,0.026,1305.757,23.063
497,4.071,3.618,0.05,0.04,1308.282,24.207
498,12.32,9.292,0.073,0.062,1436.794,25.362
499,10.203,8.536,0.053,0.07,1483.267,23.041
500,7.744,7.358,0.04,0.024,1309.556,21.738
501,4.902,9.346,0.068,0.04,1472.493,24.598
502,10.488,7.77,0.068,0.048,1412.008,24.393
503,11.911,4.568,0.038,0.046,1378.407,22.99
504,12.905,12.465,0.069,0.035,1389.915,24.4
505,8.374,13.27,0.049,0.058,1385.571,24.882
506,13.407,5.736,0.053,0.032,1396.399,24.06
507,5.953,7.585,0.039,0.04,1360.221,24.284
508,7.626,6.512,0.08,0.048,1442.334,25.425
509,10.822,9.319,0.051,0.046,1369.396,22.41
510,3.757,9.567,0.058,0.009,1307.112,23.038
511,8.211,9.972,0.07,0.049,1444.355,21.994
512,6.641,10.825,0.047,0.046,1382.887,24.716
513,7.046,6.878,0.063,0.057,1337.604,23.494
514,5.246,10.332,0.056,0.018,1342.898,22.372
515,4.883,7.378,0.075,0.068,1467.319,24.749
516,9.648,15.211,0.034,0.067,1401.505,24.396
